name,artist,genres,id_spotify,cover_art,isrc,preview_url,download_url
Khaar,Alireza JJ,"rap,persian",0MCA0fEEeykjXN9An2PhR1,https://i.scdn.co/image/ab67616d0000b27313eca4fa72c098a385d01dc4,TCAFE2000934,https://p.scdn.co/mp3-preview/8dd98a12316bf513c0b800c897844731399a8494?cid=0f3710c5e6654c7983ad32e438f68f9d,
Akh Joon,Vigen,"pop,persian",,,,,
Transcendence,Hossein Alizâdeh,"instrumental,traditional,persian",,,,,
Gang Beraghse (Ft Sohrab MJ & Sepehr Khalse & Sami Low),Alireza JJ & Sijal,"rap,persian",,,,,
Dard-E Bi Dardi,Damahi,"rock,persian",0Rf6Oqwb9IyTCDXaaElozP,https://i.scdn.co/image/ab67616d0000b273a88938df827d66ed9a23a56d,ushm21972507,https://p.scdn.co/mp3-preview/2354e41623c1cd3c548f1c81fd0b59c857b27165?cid=0f3710c5e6654c7983ad32e438f68f9d,
Shahid,Maziar,"rap,persian",,,,,
To Hamuni,Evan Band,"pop,persian",20Dhj8fwJR7jIh8wnTqLx4,https://i.scdn.co/image/ab67616d0000b273444ed36423587289253069db,FRX281726078,https://p.scdn.co/mp3-preview/9e228bf8e9644d7407de758278fab7a4f2930331?cid=0f3710c5e6654c7983ad32e438f68f9d,
Sokham Az Eshgh,Fereydoun Farrokhzad,"rock,persian",3P9ZALiyQ9tXAPd8D1FZDX,https://i.scdn.co/image/ab67616d0000b273bcb11cd5e187f23943ddfd5b,USPUP1200081,https://p.scdn.co/mp3-preview/4242632ac9ee8430168488fae38a7b51116d38d2?cid=0f3710c5e6654c7983ad32e438f68f9d,
Kâkâ Redâ'i suivi de Suite Sahari de Seyyed Khâmush,Ostad Elahi,"instrumental,traditional,persian",0oeenfmwAWbWQwlE4yd2sW,https://i.scdn.co/image/ab67616d0000b2739222410ace0958b4e67b655f,,https://p.scdn.co/mp3-preview/1c8ede4cb6e040ee9dcbbdcc96874a27e19f27a5?cid=0f3710c5e6654c7983ad32e438f68f9d,
Sade Nist (myahanghaa.ir),Saaren,"pop,persian",,,,,
Naghshe to [Hafez][Live],Niaz Nawab,"rock,persian",,,,,
Bi Saropa  بی سرو پا,Makan Ashgvari,"rock,persian",,https://navaimg.b-cdn.net/2013/12/Makan-Ashgvari-Bi-Saropa-f.jpg,,,https://cdn2.navahang.net/media/2013/mp3/05/lq/Makan%20Ashgvari%20-%20Bi%20Saropa.mp3
Me & You (Arbadeh7.com),Take It Easy Hospital,"pop,rock,persian",,,,,
Avareh,Mamak Khadem,"traditional,persian",,,,,
Nadane Pashiman-(SONG95.IR),Zir-Cigari,"rock,persian",,,,,
Remember Me,Fared Shafinury,"instrumental,traditional,persian",0aqfDc5klWqD27EBo4x8NY,https://i.scdn.co/image/ab67616d0000b27331405436d1ba52def419c980,ushm91680460,https://p.scdn.co/mp3-preview/d5d227f57014559fd302984694c45a2ea6f8a596?cid=0f3710c5e6654c7983ad32e438f68f9d,
Tanhayam (The Beach Mix),Babak Rahnama,"pop,persian",,,,,
Mishe Nari,Arta,"rap,persian",3eoFXUEzXlgRQCBP5L8tQm,https://assets.rjassets.com/static/mp3/arta-mishe-nari/fb2df9c8cab3563.jpg,TCACJ1501365,https://p.scdn.co/mp3-preview/e1b14092a86df753adb08c7b122c9e271bcfd206?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/48623-80dd0589379f4df.mp3
Dar Dastras Nabash,Alireza Roozegar,"pop,persian",3QGJOlVdEm6ShwbPuqLRTd,https://apin1mservice.com/image-application/alirezaroozegar-dar-dastras-nabash-mp3.jpg,DEXM81901025,https://p.scdn.co/mp3-preview/1a37d2d3d36410a76eb446198f5c304ef33fc708?cid=0f3710c5e6654c7983ad32e438f68f9d,http://music.n1mstaticfile.com/1394/10/06/Alireza Roozegar - Dar Dastras Nabash [128].mp3
Ateshe carevan,Delkash,"pop,classical,traditional,persian",7luYKKLHaq7KXP0EBSvm8h,https://i.scdn.co/image/ab67616d0000b27368689c13d54fa3f4577b989c,GBLLT1510760,https://p.scdn.co/mp3-preview/081db93a9d160c3c1d3dea099baafe4abdef502a?cid=0f3710c5e6654c7983ad32e438f68f9d,
Aya Oya (Kordi),Morteza,"pop,persian",69PxM2P5Lbtc81YYvERuBA,https://i.scdn.co/image/5e32d67137cb8dffc55999e69a4a7e3a34f4a1bc,USBMF0225055,https://p.scdn.co/mp3-preview/eb9c774c2bda20bca2181ee7838dbad4cb89f52c?cid=0f3710c5e6654c7983ad32e438f68f9d,
Improvisations In Jelo Shahi Suite,Ostad Elahi,"instrumental,traditional,persian",,,,,
Rosvaye Zamaneh,Shakila,"pop,traditional,persian",5cLcXANgfmyyIbZFcZ3nMu,https://i.scdn.co/image/7e48f114ddbba31dc23362a0258c6f572f1bcf55,USBMF0124705,https://p.scdn.co/mp3-preview/78da0b553280444731c5bcc23ec175ffe19f50ab?cid=0f3710c5e6654c7983ad32e438f68f9d,
Tanha Nakhaham Mand,Kayhan Kalhor & Ali Bahrami Fard,"classical,instrumental,traditional,persian",,,,,
Manam Oon Ke Maghroor,Shayea,"rap,persian",4RGiyF2CapYBEAaVmTDPMa,https://assets.rjassets.com/static/mp3/shayea-manam-oon-ke-maghroor/687cb7783291c3f.jpg,usl4q2081115,https://p.scdn.co/mp3-preview/ad2f65d4bb26f7df3f2fc950a63baa285bf049b5?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host2.media-rj.com/media/mp3/mp3-256/89106-1c1644e547c438a.mp3
Shaneh,Vigen,"pop,persian",,,,,
Soosan Khanoom OFFICIAL VIDEO,Barobax,"pop,persian",,,,,
Youth Trip,Ramesh,"pop,persian",7KtXaCFkWCcK0ibAsJAD90,https://i.scdn.co/image/ab67616d0000b2738c28f7852871f227faf96177,TCABT1400011,https://p.scdn.co/mp3-preview/d5a182c7df1910aaca828e8160b7cda6256282a3?cid=0f3710c5e6654c7983ad32e438f68f9d,
Ham Koocheh,Sepideh,"pop,persian",2xANuM29WaIICF1uGORvkl,https://i.scdn.co/image/f822fe5129327ac5cd34a3f8e0f3914c654b0966,USBMF9924375,https://p.scdn.co/mp3-preview/e5fb6bd810dee8edce1a13b065eec2b2b9730539?cid=0f3710c5e6654c7983ad32e438f68f9d,
Ehsase Delbastan,Nima Masiha,"pop,classical,persian",6b760sjFIbRittot0aeJJH,https://apin1mservice.com/image-application/nima-masiha-ehsase-delbastan-(-remix-)-mp3.jpg,DEA371900322,https://p.scdn.co/mp3-preview/1642c353e244fba82e12232aed71c7f62ab0f763?cid=0f3710c5e6654c7983ad32e438f68f9d,http://music.n1mstaticfile.com/1394/05/03/Nima Masiha - Ehsase Delbastan (Remix) [128].mp3
Yek Etefaghe Khoob,Saeed Modarres,"pop,persian",0aylXbmAOS1sMXT4tKQzxX,https://i.scdn.co/image/ab67616d0000b273261b2d1dbdeb3ebe0563ebd3,,https://p.scdn.co/mp3-preview/fba7d325637ec7d959a0deffcd20f90a4ddea769?cid=0f3710c5e6654c7983ad32e438f68f9d,
Bezar Too Hale Khodam Basham,Amir Tataloo,"pop,rap,persian",2w8J2KtdnNxhzTXZhyMrMu,https://assets.rjassets.com/static/mp3/amir-tataloo-bezar-too-hale-khodam-basham/5d034eebaed9fe3.jpg,ushm92026422,https://p.scdn.co/mp3-preview/812589a5496ee67063a1732e636d8adbc3cf8971?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/20377-c57645566329388.mp3
Poram Az Geryeh,Alireza Roozegar,"pop,persian",,,,,
To,Faarjam,"pop,rock,persian",2eopQfFQAy1wx4QKfNgyQi,https://i.scdn.co/image/ab67616d0000b273609a49d8f8f69228f4af6371,ushm21773788,https://p.scdn.co/mp3-preview/7aadf19a5f800a79c716d61b38f88d63e96d00c9?cid=0f3710c5e6654c7983ad32e438f68f9d,
Noghteye Koor Rmx (Ft Behzad Fashist and Nimosh),Sogand,"pop,rap,persian",,,,,
Shaneh,Vigen,"pop,persian",,,,,
Che Bekhahi,Delkash,"pop,classical,traditional,persian",2IL1ynSQlccy2oAPxdt0I5,https://i.scdn.co/image/ab67616d0000b27368689c13d54fa3f4577b989c,GBLLT1510763,https://p.scdn.co/mp3-preview/2e6cdea0ece4d2bf2ed8850bc20b9408964c9352?cid=0f3710c5e6654c7983ad32e438f68f9d,
Elaheh Naz,Bahman,"instrumental,persian",,,,,
Tasnif-e-Ala ya Ayohasaghi,Iraj Bastami,"classical,traditional,persian",,,,,
Khab,Saeid Shahrouz,"pop,persian",,,,,
Naghmeh-Ye Dovvom,Dariush Tala'i,"instrumental,traditional,persian",,,,,
Your Eyes,Bijan Mortazavi,"pop,persian",6NFAlDqWin6t3lsm7eA177,https://assets.rjassets.com/static/mp3/bijan-mortazavi-your-eyes/44b1799c.jpg,USA370392228,https://p.scdn.co/mp3-preview/20a2f9c4b56f17bd0a9e633e666486ba2a76076e?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/bijan-mortazavi-your-eyes/Bijan+Mortazavi+-+Your+Eyes.mp3
Zelzeleh(www.Next1.ir),Aron Afshar,"pop,persian",,,,,
Came to Dance,Soheil Nafisi,"pop,rock,persian",,,,,
Khabarchin,Faramarz Assef,"pop,persian",3jlM5wDaJu9cqaT0CQ5tMc,https://assets.rjassets.com/static/mp3/faramarz-assef-khabarchin/f751f0b4cdec1f6.jpg,USTCZ0933177,https://p.scdn.co/mp3-preview/43b5a905c751ef259b3bf97f9521d9d54bbe98e0?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/62385-3e2a9d3f1dd9ef0.mp3
I'm The Spirit Moon,Davood Azad,"classical,traditional,persian",,,,,
Music,Soli,"pop,persian",,,,,
Nature of Music,Maziar,"rap,persian",0L4JqHdvB5EdCo8DyYJrP1,https://i.scdn.co/image/ab67616d0000b27302975159e16667ff10a4cf51,DECH60911573,https://p.scdn.co/mp3-preview/092b6aba3d4f010836e9d2be406edde121cd595d?cid=0f3710c5e6654c7983ad32e438f68f9d,
Boale,TM Bax,"pop,rap,persian",3RqPDCF2exL4txdnwVy9Wp,https://assets.rjassets.com/static/mp3/tm-bax-boale/42588632714da26.jpg,,https://p.scdn.co/mp3-preview/a54444cd1f33bf1c93e0c693536277daa5ab2c84?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host2.media-rj.com/media/mp3/mp3-256/84632-75c05067c2b8a46.mp3
Ta Mahtaab,Behdad Babaii & Navid Afghah,"traditional,persian",,,,,
Khaste Shodam,Roozbeh Bemani,"pop,persian",1cgJdnKASLU8dpSxtrGkZ8,https://assets.rjassets.com/static/mp3/roozbeh-bemani-khasteh-shodam/906e8debd0ed0f3.jpg,FR2X41927637,https://p.scdn.co/mp3-preview/faba32b2b5fed9905b7e1deef438a05e74670130?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/62900-566ee8e9f1c757a.mp3
Delam Shekast,Amir Yeganeh,"pop,persian",,,,,
Aghigh,Golpa,"classical,traditional,persian",2ruEE2DCn0VgvzSX8Wcd5H,https://assets.rjassets.com/static/mp3/golpa-aghigh/28c36511eae3a1c.jpg,USPUP0810380,https://p.scdn.co/mp3-preview/475d32eb26ce1ab5b3788476a92cc7ea7998a4e0?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/golpa-aghigh/Golpa+-+Aghigh.mp3
Torkaman,Masters of Persian Music,"persian,traditional",,,,,
Age Khakam,Pouya Bayati,"pop,persian",,https://navaimg.b-cdn.net/2014/07/Pouya-Bayati-Age-Khakam.jpg,,,https://cdn2.navahang.net/media/artists/albums/Pouya-Bayati/Pouya%20Bayati%20-%20Age%20Khakam.mp3
Yebar,Shayea,"rap,persian",2MPr2TeoYxteUyXanJA4jN,https://i.scdn.co/image/ab67616d0000b2733cb566bd76baaefe4b3f0b7a,ushm81966853,https://p.scdn.co/mp3-preview/5e02acee5d0a50fcce2fdb6a2fca969f223f11d2?cid=0f3710c5e6654c7983ad32e438f68f9d,
Jathi Bhedam Sequence,Faarjam,"pop,rock,persian",5TrGfGVuUhH37Z3Gao90n7,https://i.scdn.co/image/ab67616d0000b273efe420a03122d0c0234a3832,usdy41733633,https://p.scdn.co/mp3-preview/cfef9ac6679d4c24d6772126274e1bdb006a07b0?cid=0f3710c5e6654c7983ad32e438f68f9d,
Doshorme Nadar Yoli,Haj Ghorban Soleimani,"classical,instrumental,traditional,persian",,,,,
Tanha Shodam,Parvin,"pop,classical,persian",2tlRj3a2ghvX5fUmtQzvVV,https://i.scdn.co/image/356ad0fa6eaa0d00a6a1065100c38474186fc618,USBMF7660803,https://p.scdn.co/mp3-preview/20dc301a4ee9c9a87f4b2593e70c7c3efb0f28e7?cid=0f3710c5e6654c7983ad32e438f68f9d,
Ey Vaay Delam,Benyamin,"pop,persian,rap",,,,,
Episode 5,Javad Maroufi,"classical,traditional,persian",71BBcKtsFD0QDMzZejSpnl,https://i.scdn.co/image/ab67616d0000b2733cb293de9275d92b1fe0f58e,IRIRA1101272,https://p.scdn.co/mp3-preview/ceeb590a2f3cf329562b5c24089b7eacb0505309?cid=0f3710c5e6654c7983ad32e438f68f9d,
Ey Del Agar Asheghi,Alireza Eftekhari,"traditional,persian",,https://assets.rjassets.com/static/mp3/alireza-eftekhari-ey-del-agar-asheghi/06d46ce9b503045.jpg,,,https://host2.media-rj.com/media/mp3/mp3-256/95285-39d1f28946c9a78.mp3
Pishdaramad Chahargah,Arshad Tahmasbi,"instrumental,traditional,persian",,,,,
Fake To,ParsaLip,"rap,persian",4IM4UuRGbtoOveL2smetbn,https://i.scdn.co/image/ab67616d0000b273f0043a8be4caf23785fb5b55,QZES91894704,https://p.scdn.co/mp3-preview/27372aea66182edfc0158c557eb859d03e8617d1?cid=0f3710c5e6654c7983ad32e438f68f9d,
Eshghe Mano Tou,Elaheh,"pop,classical,traditional,persian",5wPJGIEvK201ewWHNKfUro,https://i.scdn.co/image/568aa1494dffffc229c264ec2ea2f85e5a5728ff,USBMF9221022,https://p.scdn.co/mp3-preview/dd3d623bd37130e6a808725d57d1021e0ee565c0?cid=0f3710c5e6654c7983ad32e438f68f9d,
Ta be key,Khak,"rock,traditional,persian",,,,,
Azab,Mohsen Yeganeh,"pop,persian",7pIJappG9GrCtsAQlLzH11,https://assets.rjassets.com/static/mp3/mohsen-yeganeh-azab/b76f7a82.jpg,FRX452033264,https://p.scdn.co/mp3-preview/27161d66d98746915474406fa1c4c8b9402e96ad?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/12314-ad2903e2c2cebdf.mp3
Come to Dance,Soheil Nafisi,"pop,rock,persian",,,,,
Allah Mazar,Haj Ghorban Soleimani,"classical,instrumental,traditional,persian",,,,,
Jang - Live Version,Ali Yasini,"pop,persian",34NlsehGJtzYDDAL2jFa0O,https://i.scdn.co/image/ab67616d0000b2732f74138944911a298640b37c,FRX452016635,,
Rang O Reng,Black Cats,"pop,persian",2vFpKHJxPW9XZ3QTsUGg4j,https://i.scdn.co/image/7a86a53670c1efc3cb330420dae5364a390e0d2d,USBMF1125871,https://p.scdn.co/mp3-preview/c71a01086d97da5163689aaaac73495a202b2d9d?cid=0f3710c5e6654c7983ad32e438f68f9d,
Bam ( Declaim ),Raffi Shahbazian,"rock,instrumental,persian",,,,,
Discourse,Sussan Deyhim & Richard Horowitz,"traditional,persian",,,,,
Kalamassi,Safir,"rap,persian",2vWp0ceCdd2E0pU0KoSq0k,https://i.scdn.co/image/ab67616d0000b27347354ca0211a3ab78f7babce,GBUHG0801003,https://p.scdn.co/mp3-preview/b658cf297eb18c3ad16eeff2d34808a21b34aba3?cid=0f3710c5e6654c7983ad32e438f68f9d,
Hesse Man,Siavash Shams,"pop,persian",5sK1wXqwDJcceBYtV6rw08,https://navaimg.b-cdn.net/2013/02/Siavash-Hesse-Man-f.jpg,,https://p.scdn.co/mp3-preview/11922b4bd85242ac2cda3316f854c7184db6ad3a?cid=0f3710c5e6654c7983ad32e438f68f9d,https://cdn2.navahang.net/media/2013/mp3/03/lq/Siavash%20Shams%20-%20Hesse%20Man.mp3
Khalvat,Nooshafarin,"pop,persian",3Nsc9SySk4lsonTJd2FQHJ,https://i.scdn.co/image/ab67616d0000b2734ce6758cae885f68f7a6c160,USA370392293,https://p.scdn.co/mp3-preview/a3f2e807c77c574a8069fe8ee802129e9f4d4af2?cid=0f3710c5e6654c7983ad32e438f68f9d,
Kase-ye-Gandom,Babak Jahanbakhsh,"pop,persian",1TdYMTGpi8SGOwmllcG2A4,https://i.scdn.co/image/ab67616d0000b27367fcb29de93dd3bbb739bd38,AEIRA1011318,https://p.scdn.co/mp3-preview/6d3657c1cfbc44fdf7cec980aa742d8cc2be999a?cid=0f3710c5e6654c7983ad32e438f68f9d,
Arad Aria - The Great Mission,Arad Aria,"rock,persian",,https://navaimg.b-cdn.net/2018/09/Arad-Aria-The-Great-Mission.jpg,,,https://cdn2.navahang.net/media/2018/mp3/09/lq/Arad%20Aria%20-%20The%20Great%20Mission.mp3
Bi Dalil,Rastaak,"pop,classical,persian",,https://assets.rjassets.com/static/mp3/rastaak-bi-dalil/2cff2043.jpg,,,https://host1.media-rj.com/media/mp3/mp3-256/17999-9dd79e14e745ce3.mp3
Gole Maryam,Mohammad Nouri,"pop,classical,persian,traditional",,https://assets.rjassets.com/static/mp3/mohammad-nouri-gole-maryam/17b1cc6cfa4f949.jpg,,,https://host1.media-rj.com/media/mp3/mp3-256/22206-bafa9bf5d4dab27.mp3
Na Momken,Kian Pourtorab,"rock,persian",,https://navaimg.b-cdn.net/2018/05/Kian-Pourtorab-Namomken.jpg,,,https://cdn2.navahang.net/media/2018/mp3/04/lq/Kian%20Pourtorab%20-%20Namomken.mp3
نوشین لبان,محسن نامجو,"rock,persian",,,,,
Ruhafza,Hossein Alizâdeh,"instrumental,traditional,persian",,,,,
Maashoogh,Shakila,"pop,traditional,persian",6CVjvJn7ilpvJCPBhD527G,https://i.scdn.co/image/ab67616d0000b273dd57b04e31a5559ec69b29e2,USPUP1300001,https://p.scdn.co/mp3-preview/5cb9bef515aae7c9ade34c99b98419d704059b08?cid=0f3710c5e6654c7983ad32e438f68f9d,
Naz Maka,Jamshid,"pop,classical,persian",1Q5daW3Of4cIe76fjojcYn,https://i.scdn.co/image/ab67616d0000b273bdfa22bfd73fd6de34b5527f,TCABY1463996,https://p.scdn.co/mp3-preview/4f449486b63bc91f0e934e9cbf87ca0cb5961229?cid=0f3710c5e6654c7983ad32e438f68f9d,
In Bahr Vojood Aamadeh Biroon Ze Nahoft,Ahmad Shâmlu,"traditional,persian",,,,,
Morghe Sahar,Shakila,"pop,traditional,persian",6ZecNoVQPpwOZXZ05YtM34,https://i.scdn.co/image/7e48f114ddbba31dc23362a0258c6f572f1bcf55,USBMF0124701,https://p.scdn.co/mp3-preview/6d0d2085c7a5dddef0991c838d56038d7cf957cf?cid=0f3710c5e6654c7983ad32e438f68f9d,
Saghi,Bahman,"instrumental,persian",6hHNuuRWO8ojAyOIIgZ3XE,https://i.scdn.co/image/ab67616d0000b273e61e53fdebd89021084228f6,USPUP0812744,https://p.scdn.co/mp3-preview/a66e625cd12857e0804d22469738b00acc72ec5d?cid=0f3710c5e6654c7983ad32e438f68f9d,
Me and You,Take It Easy Hospital,"pop,rock,persian",,,,,
My Kingdom Is You,Mahsa Vahdat,"traditional,persian",68uDAge2Td29Gp4jfuOgEn,https://i.scdn.co/image/ab67616d0000b2737fc3b1a59be24df7888fb5e7,USAKS0900158,https://p.scdn.co/mp3-preview/9b411589381657c826c567db13381d05ac553d88?cid=0f3710c5e6654c7983ad32e438f68f9d,
Gole Sib,Soli,"pop,persian",6ERcclsjCtMZ3yL6vUzS8z,https://i.scdn.co/image/ab67616d0000b273e6926cce000a3685774aaca0,USPUP0813022,https://p.scdn.co/mp3-preview/d40dd0f7775953ed012c4c8e21a4800d3c0ce5cd?cid=0f3710c5e6654c7983ad32e438f68f9d,
Pichak,Fereydoon Farrokhzad,"pop,rock,persian",,,,,
Be Donyaye Man Khosh Omadi,Bamdad,"rap,persian",,,,,
Kadi Modi,Keyvan Chemirani,"instrumental,traditional,persian",,,,,
Bride,Mehrdad Mehdi,"rock,classical,instrumental,persian",69ehFtd3g4LvmXWWDLsib3,https://i.scdn.co/image/ab67616d0000b2737f7192d4a1e385c9a2afe0e8,ushm91729390,https://p.scdn.co/mp3-preview/2c738e2a5b0f5136bda84aa9254630c72f56fefe?cid=0f3710c5e6654c7983ad32e438f68f9d,
Reng,Faramarz Payvar,"classical,instrumental,traditional,persian",3I0hm8oSknHFWQ39s6HO7z,https://i.scdn.co/image/ab67616d0000b27386d16556e664dfeaba8a1b2d,IRIRA0912940,https://p.scdn.co/mp3-preview/b2200349318269266d6e964340856e064cd32034?cid=0f3710c5e6654c7983ad32e438f68f9d,
Constantly Yours (The Havana Boys Remix),Ramesh,"pop,persian",,,,,
Digeh Khiyalam Rahate,Hamid Talebzadeh,"pop,persian",2uennMqzl3D0kbQR3vQo4t,https://i.scdn.co/image/ab67616d0000b273ee4468172c4775677780ab1b,,https://p.scdn.co/mp3-preview/581e1c60414dbaeff306e1ad5938ba1223e78afe?cid=0f3710c5e6654c7983ad32e438f68f9d,
Milad,Moein,"pop,persian",3Hsp89KylsBOxXxd1wx6AI,https://assets.rjassets.com/static/mp3/moein-milad/bc7752a1.jpg,USPUP0810770,https://p.scdn.co/mp3-preview/ef0273fea620de994e793afd48575fe72bc0a67e?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/7586-2a25ad4d6e31e3b.mp3
Baroona,Kourosh Yaghmaei,"rock,persian",4PjllCSF9nWq8Axa7MvQIs,https://i.scdn.co/image/ab67616d0000b273f767822d4647e8ec370ea83f,US2S71166016,https://p.scdn.co/mp3-preview/d4230b3f8a71ad5c6a5ad29cf1049763968570f0?cid=0f3710c5e6654c7983ad32e438f68f9d,
Khakestari,Mahan Bahram Khan,"pop,persian",,https://assets.rjassets.com/static/mp3/mahan-bahramkhan-khakestari/24b7f4d5.jpg,,,https://host1.media-rj.com/media/mp3/mahan-bahramkhan-khakestari/Mahan+Bahramkhan+-+Khakestari.mp3
Digeh Direh,Khashayar Etemadi,"pop,classical,persian",2gWCwYVkQTdbTF5TyKU1YL,https://i.scdn.co/image/ab67616d0000b273814317f299d35ba1a222e74d,AEIRA1012014,https://p.scdn.co/mp3-preview/d8a14f6e7010311c90051881851f1c59666ba700?cid=0f3710c5e6654c7983ad32e438f68f9d,
Delvapasi,Masoud Emami,"pop,persian",,https://apin1mservice.com/image-application/masoud-emami-delvapasi-mp3.jpg,,,http://music.n1mstaticfile.com/artists/Masoud Emami/Mp3/Masoud Emami - Delvapasi [128].mp3
Blue Dream,Poobon,"rap,persian",,https://assets.rjassets.com/static/mp3/poobon-blue-dream/4b36b5d972bbe06.jpg,,,https://host2.media-rj.com/media/mp3/mp3-256/93633-2f9b4291c03aa5f.mp3
Lover Go Mad,Mahsa Vahdat,"traditional,persian",,,,,
Khande Dareh,Amir Khalvat,"rap,persian",,,,,
Roya,Hossein Tohi,"rap,persian",,,,,
Baz Zoj Baz Fard,Ali Azimi,"rock,persian",226YDNtlTshZyE5752E6WG,https://assets.rjassets.com/static/mp3/ali-azimi-baz-zoj-baz-fard-(ft-erfan)/0c09987673e28d2.jpg,QZHN61974597,https://p.scdn.co/mp3-preview/7b7683436f52ffa085e4a5fc1fb4f84cebf6ade9?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host2.media-rj.com/media/mp3/mp3-256/89150-c04740e4727a8e9.mp3
Chera Man (Ft Majid Falahpour),Zakhmi,"rap,persian",,https://navaimg.b-cdn.net/2017/06/Zakhmi-Chera-Man-Ft-Majid-Falahpour.jpg,,,https://cdn2.navahang.net/media/2017/mp3/06/lq/Zakhmi%20-%20Chera%20Man%20(Ft%20Majid%20Falahpour).mp3
Deltangi Yani,Masoud Emami,"pop,persian",,https://apin1mservice.com/image-application/masoud-emami-deltangi-yani-mp3.jpg,,,http://music.n1mstaticfile.com/1394/03/02/Masoud Emami - Deltangi Yani [128].mp3
Feraghi - Song of Exile (Acoustic),Niyaz,persian,,,,,
Alhamadolelah,Soli,"pop,persian",6OdHrUELDz8Zouqo77XGDu,https://i.scdn.co/image/ab67616d0000b273d1b3e5719bc5228db4a98928,USPUP0813036,https://p.scdn.co/mp3-preview/ed2a4ee150626008298bae390f6fd56eb463657e?cid=0f3710c5e6654c7983ad32e438f68f9d,
Fereshteh-ye-Pak,Siamak Abbasi,"pop,persian",,,,,
Chesham To Ro Mibine,Shahab Ramezan,"pop,persian",,https://assets.rjassets.com/static/mp3/shahab-ramezan-chesham-to-ro-mibine/9c3bfeeb.jpg,,,https://host1.media-rj.com/media/mp3/mp3-256/914-929ad81701161e6.mp3
Khatere,Mehdi Yaghmaei,"pop,persian",,https://assets.rjassets.com/static/mp3/mehdi-yaghmaei-khatere/78e85c12.jpg,,,https://host1.media-rj.com/media/mp3/mehdi-yaghmaei-khatere/Mehdi+Yaghmaei+-+Khatere.mp3
Rahab,Dariush Tala'i,"instrumental,traditional,persian",,,,,
Tahamol kon,Ebi,"persian,pop",1cdAdyfXIIbyMEAXvtNRoa,https://i.scdn.co/image/d44ef8f571aea8d6482e3ddebfe0f375e52c32a3,USBMF0325072,https://p.scdn.co/mp3-preview/3d1384fac66a35708724d15b0ff652a66e8c7c31?cid=0f3710c5e6654c7983ad32e438f68f9d,
Be To Delkhosham (Ft Hamid Adab),Nima Allameh,"pop,persian",,https://navaimg.b-cdn.net/2014/07/Nima-Allameh-Be-To-Delkhosham-(Ft-Hamid-Adab).jpg,,,https://cdn2.navahang.net/media/2014/mp3/08/lq/Nima%20Allameh%20-%20Be%20To%20Delkhosham%20(Ft%20Hamid%20Adab).mp3
Tasnif-E Sârebân,Hossein Omoumi,"traditional,persian",,,,,
Jadoo,Hayedeh,"pop,classical,persian",5SvT53njYNcjDqqcibArMb,https://navaimg.b-cdn.net/2011/12/hayedeh-f.jpg,USPUP0810645,https://p.scdn.co/mp3-preview/4bcf000deb5658599ba62d9d97bf7ea6908dfea3?cid=0f3710c5e6654c7983ad32e438f68f9d,https://cdn2.navahang.net/media/artists/albums/Hayedeh/lq/Hayedeh%20-%20Jadu.mp3
Ze Farvardin - Live,Sepideh Raissadat,"classical,traditional,persian",,,,,
Jamal,Dariush Tala'i,"instrumental,traditional,persian",,,,,
Seday-e Shab,Khak,"rock,traditional,persian",,,,,
Bi To Mimiram,Hamid Talebzadeh,"pop,persian",1lT5vZkLV74qLyuciCPKOS,https://assets.rjassets.com/static/mp3/hamid-talebzadeh-bi-to-mimiram/d4bd3788496c422.jpg,DEXM81800141,https://p.scdn.co/mp3-preview/c8b4cdcb3dba748d63237cf8763965dd1e55e285?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/hamid-talebzadeh-bi-to-mimiram/Hamid+Talebzadeh+-+Bi+To+Mimiram.mp3
Age Boodi,Noosh Afarin,"pop,persian",,https://assets.rjassets.com/static/mp3/nooshafarin-age-boodi/92f1a5a64ea579b.jpg,,,https://host1.media-rj.com/media/mp3/nooshafarin-age-boodi/Nooshafarin+-+Age+Boodi.mp3
Pishdaramad,Iraj Bastami,"classical,traditional,persian",7zol5KrmtGrKhf8yoLWX9V,https://i.scdn.co/image/ab67616d0000b273f1144a02cd8328a4d8807d49,AEIRA1012705,https://p.scdn.co/mp3-preview/3c5f2e3711a906cd930d0f52a2c9d6d44d8b3f42?cid=0f3710c5e6654c7983ad32e438f68f9d,
